code,name,lat,lon,confidence,source
81748,VSVB2-EOL034,-8.000000,-40.610000,case-existing,case-existing
81749,CHAPN1-PI034,-8.016154,-40.626154,interpolated,topology-interp
81750,CHAPN2-PI034,-8.009231,-40.619231,interpolated,topology-interp
81751,VPIII5-PI000,-8.005163,-40.578085,interpolated,topology-interp
81752,CG2B2-UFV034,-7.340000,-40.560000,case-existing,case-existing
81753,SAMARO-PI138,-7.391755,-40.576963,interpolated,topology-interp
81754,SAMARO-PI034,-7.385877,-40.573481,interpolated,topology-interp
81755,VPII---PI230,-8.031282,-40.658120,interpolated,topology-interp
81756,VPII1--PI000,-8.032561,-40.676201,interpolated,topology-interp
81757,VPII1--PI034,-8.031282,-40.710598,interpolated,topology-interp
81758,VPII2--PI034,-8.037535,-40.681233,interpolated,topology-interp
81759,AR3T12-PI000,-7.813620,-40.672507,interpolated,topology-interp
81760,AR3T13-PI000,-7.812851,-40.680319,interpolated,topology-interp
81761,AR3T14-PI000,-7.829633,-40.673133,interpolated,topology-interp
81766,AR3-T1-PI013,-7.831686,-40.673220,interpolated,topology-interp
81767,VPII--EOL034,-8.030000,-40.730000,case-existing,case-existing
81768,VPII--EOL034 034kV-2,-8.040000,-40.680000,case-existing,case-existing
81769,VPIII--PI230,-8.018936,-40.615953,interpolated,topology-interp
81770,VPIII1-PI000,-8.007897,-40.591964,interpolated,topology-interp
81771,VPIII1-PI034,-7.989782,-40.580968,interpolated,topology-interp
81772,VPIII2-PI034,-8.001233,-40.542186,interpolated,topology-interp
81773,VPIII-EOL034,-7.980000,-40.580000,case-existing,case-existing
81774,VPIII-EOL034 034kV-2,-8.000000,-40.520000,case-existing,case-existing
81775,VPIII1-PI013,-8.000990,-40.572991,interpolated,topology-interp
81778,EDWIGE-PI138,-7.365088,-40.566963,interpolated,topology-interp
81779,AGRPOT-RN034,-5.390000,-36.094286,interpolated,topology-interp
81780,AGRPOTEOL034,-5.380000,-36.110000,case-existing,case-existing
81781,AGRPT1-RN000,-5.400000,-36.078571,interpolated,topology-interp
81782,AGRPT1-RN006,-5.400000,-36.078571,interpolated,topology-interp
81783,SGONT3-PI013,-10.015812,-45.295202,interpolated,topology-interp
81784,SGON-2UFV034,-10.110000,-45.280000,case-existing,case-existing
81785,SGT1-1-PI000,-9.992200,-45.302406,interpolated,topology-interp
81786,SGT2-1-PI000,-9.994136,-45.304343,interpolated,topology-interp
81787,SGON-2-PI034,-10.076664,-45.286242,interpolated,topology-interp
81788,SGON-3-PI034,-10.072549,-45.294084,interpolated,topology-interp
81789,SGON-4-PI034,-10.077852,-45.287429,interpolated,topology-interp
81790,SGON-3UFV034,-10.110000,-45.290000,case-existing,case-existing
81791,SGON-4UFV034,-10.110000,-45.280000,case-existing,case-existing
81792,SGON-1UFV034,-10.100000,-45.280000,case-existing,case-existing
81793,SGON-5UFV034,-10.110000,-45.280000,case-existing,case-existing
81794,SGON-5-PI034,-10.072549,-45.286040,interpolated,topology-interp
81795,SGONT1-PI013,-10.013698,-45.298199,interpolated,topology-interp
81796,SGONT2-PI013,-10.015812,-45.300313,interpolated,topology-interp
81797,SGT1-2-PI000,-10.035709,-45.293694,interpolated,topology-interp
81798,SGT1-3-PI000,-10.039780,-45.293119,interpolated,topology-interp
81799,SGT1-4-PI000,-10.019384,-45.297167,interpolated,topology-interp
81800,SGT3-1-PI000,-9.994136,-45.300609,interpolated,topology-interp
81801,SGT2-2-PI000,-10.039452,-45.297437,interpolated,topology-interp
81802,SGT2-3-PI000,-10.042101,-45.295441,interpolated,topology-interp
81803,SGON-6UFV034,-10.110000,-45.270000,case-existing,case-existing
81804,SGON-6-PI034,-10.077852,-45.279176,interpolated,topology-interp
81805,SGT2-4-PI000,-10.021564,-45.299348,interpolated,topology-interp
81806,SGT3-2-PI000,-10.039452,-45.291331,interpolated,topology-interp
81807,SGT3-3-PI000,-10.042101,-45.288960,interpolated,topology-interp
81808,SGT3-4-PI000,-10.021564,-45.294211,interpolated,topology-interp
81809,S.GONC-PI500,-9.935678,-45.313820,interpolated,topology-interp
81810,SGON-1-PI034,-10.065702,-45.287237,interpolated,topology-interp
81811,CANUD2-BA034,-10.153469,-38.641809,interpolated,topology-interp
81812,CNDT11-BA013,-10.152089,-38.631109,interpolated,topology-interp
81813,CNDT12-BA013,-10.150703,-38.620358,interpolated,topology-interp
81814,CNDT11-BA000,-10.149689,-38.612492,interpolated,topology-interp
81815,CNDT12-BA000,-10.155244,-38.655570,interpolated,topology-interp
81816,CNDT13-BA000,-10.153623,-38.643002,interpolated,topology-interp
81817,CNDT14-BA000,-10.152022,-38.630587,interpolated,topology-interp
81818,CNDT15-BA000,-10.150840,-38.621420,interpolated,topology-interp
81819,CANUDO-BA500,-10.143114,-38.561506,reference-psrbus,reference-psrbus
81820,CANUD1-BA034,-10.162625,-38.712806,interpolated,topology-interp
81821,CANUD1EOL034,-10.170000,-38.770000,case-existing,case-existing
81822,CANU-2-BA034,-10.156557,-38.675753,interpolated,topology-interp
81823,CANUDOEOL034,-10.170000,-38.790000,case-existing,case-existing
81824,CMAM---MG138,-18.860000,-49.018000,interpolated,topology-interp
81825,CMAM12-MG034,-18.875000,-49.024000,interpolated,topology-interp
81826,CMAM34-MG034,-18.880000,-49.024000,interpolated,topology-interp
81827,CMAM56-MG034,-18.885000,-49.024000,interpolated,topology-interp
81828,MAM12-UFV034,-18.890000,-49.030000,case-existing,case-existing
81829,MAM34-UFV034,-18.900000,-49.030000,case-existing,case-existing
81830,MAM56-UFV034,-18.910000,-49.030000,case-existing,case-existing
81831,CARX34-MG034,-19.768750,-46.878750,interpolated,topology-interp
81832,ARX12-UFV034,-19.780000,-46.830000,case-existing,case-existing
81833,ARX34-UFV034,-19.790000,-46.840000,case-existing,case-existing
81834,CARX---MG138,-19.747500,-46.917500,interpolated,topology-interp
81835,CARX12-MG034,-19.763750,-46.873750,interpolated,topology-interp
81836,JAIB3-UFV034,-15.340000,-43.620000,case-existing,case-existing
81837,JAICOL-MG034,-15.438000,-43.570000,interpolated,topology-interp
81838,AGV7B-UFV034,-19.870000,-50.370000,case-existing,case-existing
81839,AGV7A-UFV034,-19.870000,-50.370000,case-existing,case-existing
81840,BHORA-UFV034,-19.880000,-50.560000,case-existing,case-existing
81841,AVERM-UFV034,-19.880000,-50.380000,case-existing,case-existing
81842,AGVFV--SP138,-19.942519,-50.419787,interpolated,topology-interp
81843,AGVFV--SP034,-19.897504,-50.389926,interpolated,topology-interp
81844,BHORA--SP034,-19.912510,-50.459880,interpolated,topology-interp
81845,PEDFV--SP034,-20.213540,-50.062788,interpolated,topology-interp
81846,PEDRA-UFV034,-20.200000,-50.040000,case-existing,case-existing
81847,ARAXA-UFV034,-19.770000,-47.040000,case-existing,case-existing
81848,HV1-M5-MG000,-17.559343,-44.683277,interpolated,topology-interp
81849,HV1-M4-MG000,-17.554325,-44.693456,interpolated,topology-interp
81850,HV1-M1-MG000,-17.564270,-44.673326,interpolated,topology-interp
81851,HV1-M2-MG000,-17.553384,-44.696887,interpolated,topology-interp
81852,HV1-M3-MG000,-17.549104,-44.704085,interpolated,topology-interp
81853,HV2-M1-MG000,-17.550193,-44.698177,interpolated,topology-interp
81854,HV2-M2-MG000,-17.529167,-44.740522,interpolated,topology-interp
81855,HV6A8-UFV034,-17.500000,-44.810000,case-existing,case-existing
81856,HV2-S1-MG034,-17.514602,-44.775218,interpolated,topology-interp
81857,HV2-M3-MG000,-17.522553,-44.748494,interpolated,topology-interp
81858,HV8A10UFV034,-17.490000,-44.800000,case-existing,case-existing
81859,HV2-S2-MG034,-17.506323,-44.774154,interpolated,topology-interp
81860,HV2-M4-MG000,-17.532100,-44.731008,interpolated,topology-interp
81861,HV2-T1-MG013,-17.532121,-44.730929,interpolated,topology-interp
81862,HV2-M5-MG000,-17.541247,-44.714349,interpolated,topology-interp
81863,HV2-T2-MG013,-17.541375,-44.714095,interpolated,topology-interp
81864,HV1-S1-MG034,-17.546700,-44.713423,interpolated,topology-interp
81865,HV1-S2-MG034,-17.539576,-44.721990,interpolated,topology-interp
81866,HV1A3-UFV034,-17.540000,-44.730000,case-existing,case-existing
81867,HV3A5-UFV034,-17.530000,-44.740000,case-existing,case-existing
81868,HV1-T1-MG013,-17.554330,-44.693432,interpolated,topology-interp
81869,HV1-T2-MG013,-17.559410,-44.683134,interpolated,topology-interp
81870,CDB-1A-MG034,-16.257083,-43.492917,interpolated,topology-interp
81871,CDB-1B-MG034,-16.257083,-43.492917,interpolated,topology-interp
81872,CDB-T1-MG000,-16.464167,-43.535833,interpolated,topology-interp
81873,CDB-2A-MG034,-16.249583,-43.485417,interpolated,topology-interp
81874,CDB-2B-MG034,-16.249583,-43.485417,interpolated,topology-interp
81875,CDB-T2-MG000,-16.459167,-43.530833,interpolated,topology-interp
81876,DB-1A-UFV034,-16.050000,-43.450000,case-existing,case-existing
81877,DB-1B-UFV034,-16.050000,-43.450000,case-existing,case-existing
81878,DB-2A-UFV034,-16.040000,-43.440000,case-existing,case-existing
81879,DB-2B-UFV034,-16.040000,-43.440000,case-existing,case-existing
81880,CASFV1-SP034,-20.777801,-51.529628,interpolated,topology-interp
81881,CAST1-UFV034,-20.790000,-51.530000,case-existing,case-existing
81882,CAST2-UFV034,-20.790000,-51.520000,case-existing,case-existing
81883,CASFV2-SP034,-20.777801,-51.524628,interpolated,topology-interp
81884,CAURO5UFV034,-14.800000,-43.640000,case-existing,case-existing
81885,CAURO6UFV034,-14.780000,-43.630000,case-existing,case-existing
81886,CAURO7UFV034,-14.770000,-43.630000,case-existing,case-existing
81887,CAURO8UFV034,-14.790000,-43.640000,case-existing,case-existing
81888,CAUROR-MG500,-15.716038,-45.951939,reference-psrbus,reference-psrbus
81889,CAURO1-MG000,-15.412578,-45.080887,interpolated,topology-interp
81890,CAURO2-MG000,-15.223680,-44.537536,interpolated,topology-interp
81891,CAURO3-MG000,-15.188720,-44.440414,interpolated,topology-interp
81892,CAURO4-MG000,-15.305085,-44.773309,interpolated,topology-interp
81893,CAURO5-MG000,-15.387162,-45.077322,interpolated,topology-interp
81894,CAURO6-MG000,-15.187007,-44.532892,interpolated,topology-interp
81895,CAURO7-MG000,-15.136212,-44.432134,interpolated,topology-interp
81896,CAURO8-MG000,-15.266794,-44.767513,interpolated,topology-interp
81897,CAURO1-MG034,-15.060356,-44.064545,interpolated,topology-interp
81898,CAURO2-MG034,-15.046422,-44.036085,interpolated,topology-interp
81899,CAURO3-MG034,-15.026750,-44.062169,interpolated,topology-interp
81900,CAURO4-MG034,-14.965499,-44.022008,interpolated,topology-interp
81901,CAURO1-MG013,-15.300983,-44.761634,interpolated,topology-interp
81902,CAURO2-MG013,-15.261947,-44.755690,interpolated,topology-interp
81903,CAURO1UFV034,-14.900000,-43.600000,case-existing,case-existing
81904,CAURO2UFV034,-14.900000,-43.620000,case-existing,case-existing
81905,CAURO3UFV034,-14.870000,-43.600000,case-existing,case-existing
81906,CAURO4UFV034,-14.790000,-43.600000,case-existing,case-existing
81907,CAURO9-MG000,-15.371826,-45.090415,interpolated,topology-interp
81908,CAUR10-MG000,-15.158702,-44.554705,interpolated,topology-interp
81909,CAUR11-MG000,-15.115821,-44.453841,interpolated,topology-interp
81910,CAUR12-MG000,-15.248930,-44.784759,interpolated,topology-interp
81911,CAUR13-MG000,-15.367799,-45.090261,interpolated,topology-interp
81912,CAUR14-MG000,-15.149888,-44.553315,interpolated,topology-interp
81913,CAUR15-MG000,-15.112996,-44.455660,interpolated,topology-interp
81914,CAUR16-MG000,-15.245413,-44.785519,interpolated,topology-interp
81915,CAURO5-MG034,-14.977631,-44.093122,interpolated,topology-interp
81916,CAURO6-MG034,-14.950288,-44.047793,interpolated,topology-interp
81917,CAURO7-MG034,-14.958277,-44.087462,interpolated,topology-interp
81918,CAURO8-MG034,-14.953824,-44.053663,interpolated,topology-interp
81919,CAURO3-MG013,-15.244176,-44.773063,interpolated,topology-interp
81920,CAURO4-MG013,-15.240806,-44.773920,interpolated,topology-interp
81921,LSILVE-MG500,-17.384786,-45.153365,interpolated,topology-interp
81922,LSILVE-MG138,-17.318936,-45.187056,interpolated,topology-interp
81923,L21A24-MG034,-17.286486,-45.182263,interpolated,topology-interp
81924,L25A28-MG034,-17.293153,-45.195596,interpolated,topology-interp
81925,L29A32-MG034,-17.299819,-45.202263,interpolated,topology-interp
81926,L33A36-MG034,-17.293153,-45.208930,interpolated,topology-interp
81927,L37A40-MG034,-17.286486,-45.215597,interpolated,topology-interp
81928,LS-AT1-MG000,-17.352179,-45.170048,interpolated,topology-interp
81929,LS-AT2-MG000,-17.352179,-45.170048,interpolated,topology-interp
81930,LS-AT1-MG013,-17.352179,-45.170048,interpolated,topology-interp
81931,LS-AT2-MG013,-17.352179,-45.170048,interpolated,topology-interp
81932,LS-TR1-MG000,-17.302972,-45.184526,interpolated,topology-interp
81933,LS-TR2-MG000,-17.306305,-45.191193,interpolated,topology-interp
81934,LS-TR3-MG000,-17.309639,-45.194526,interpolated,topology-interp
81935,LS-TR4-MG000,-17.306305,-45.197860,interpolated,topology-interp
81936,LS-TR5-MG000,-17.302972,-45.201193,interpolated,topology-interp
81937,LS-TR1-MG013,-17.302972,-45.184526,interpolated,topology-interp
81938,LS-TR2-MG013,-17.306305,-45.191193,interpolated,topology-interp
81939,LS-TR3-MG013,-17.309639,-45.194526,interpolated,topology-interp
81940,LS-TR4-MG013,-17.306305,-45.197860,interpolated,topology-interp
81941,LS-TR5-MG013,-17.302972,-45.201193,interpolated,topology-interp
81942,L21A24UFV034,-17.270000,-45.180000,case-existing,case-existing
81943,L25A28UFV034,-17.280000,-45.200000,case-existing,case-existing
81944,L29A32UFV034,-17.290000,-45.210000,case-existing,case-existing
81945,L33A36UFV034,-17.280000,-45.220000,case-existing,case-existing
81946,L37A40UFV034,-17.270000,-45.230000,case-existing,case-existing
81947,VCHICO-MG345,-17.395245,-45.173096,interpolated,topology-interp
81948,VCH1A3-MG034,-17.371830,-45.210953,interpolated,topology-interp
81949,VCH4A7-MG034,-17.358497,-45.210953,interpolated,topology-interp
81950,VC8A11-MG034,-17.345163,-45.204286,interpolated,topology-interp
81951,VCH1A3-MG000,-17.383578,-45.191985,interpolated,topology-interp
81952,VCH4A7-MG000,-17.376912,-45.191985,interpolated,topology-interp
81953,VC8A11-MG000,-17.370245,-45.188651,interpolated,topology-interp
81954,VCH1A3-MG013,-17.383660,-45.191905,interpolated,topology-interp
81955,VCH4A7-MG013,-17.376993,-45.191905,interpolated,topology-interp
81956,VC8A11-MG013,-17.370326,-45.188572,interpolated,topology-interp
81957,CH1A3-UFV034,-17.360000,-45.230000,case-existing,case-existing
81958,CH4A7-UFV034,-17.340000,-45.230000,case-existing,case-existing
